,Number,Latitude,Longitude,Address
376,377,49.871915,8.914568,"JET Station
DKV-Nr: 3418423
Georg-August-Zinn-Str. 100
DE-64823 Groß-Umstadt
Tel.: 06078 969326"
377,378,49.87207,8.915749,"SHELL Station
DKV-Nr: 3404556
Georg-August-Zinn-Str. 81
DE-64823 Groß-Umstadt
Tel.: 06078 75070"
378,379,49.830595,8.737832,"CALPAM Station
DKV-Nr: 0047030
Nieder-Ramstädter Str. 61
DE-64372 Ober-Ramstadt
Tel.: 06154 53363"
379,380,50.0713823,8.2452317,"ARAL Station
DKV-Nr: 0010417
Bahnhofsplatz 2
DE-65189 Wiesbaden
Tel.: 0611 719188"
380,381,50.293024,9.02374,"SHELL Station
DKV-Nr: 0050091
Hauptstr. 74
DE-63654 Büdingen
Tel.: 06041 821744"
381,382,49.854676,8.4873,"JET Station
DKV-Nr: 3418514
Oppenheimer Str. 49
DE-64560 Riedstadt"
382,383,49.97063,9.07073,"SB Station
DKV-Nr: 0050214
Obernburger Str. 82
DE-63811 Stockstadt
Tel.: 06027 1651"
383,384,49.9826717,8.2800308,"ARAL Station
DKV-Nr: 0070455
Hechtsheimerstr. 4
DE-55131 Mainz
Tel.: 06131 985789"
384,385,50.048541,8.241462,"ARAL Station
DKV-Nr: 3475754
Biebricher Alle 186
DE-65203 Wiesbaden
Tel.: 0611 694289"
385,386,49.819663,8.686189,"HEM Station
DKV-Nr: 0058096
Rheinstr. 32
DE-64367 Mühltal"
386,387,50.131974,9.134606,"STAR Station
DKV-Nr: 0065094
Hanauer Landstr. 39
DE-63579 Freigericht
Tel.: 06055 9398871"
387,388,49.9650593,9.075621,"ARAL Station
DKV-Nr: 0010222
Obernburger Str. 127
DE-63811 Stockstadt a.Main
Tel.: 06027 401675"
388,389,50.017436,8.251387,"AVIA Station
DKV-Nr: 3498757
Rheinallee 90 a
DE-55120 Mainz
Tel.: 06131 212080"
389,390,49.8654528,8.930479,"FREIE Station
DKV-Nr: 0045090
Mörsweg 40
DE-64823 Groß-Umstadt
Tel.: 06078 75712"
390,391,50.213328,8.254568,"SHELL Station
DKV-Nr: 0050065
Black & Decker Str. 9
DE-65510 Idstein
Tel.: 06126 6071"
391,392,50.05735,9.13182,"ESSO Station
DKV-Nr: 3403050
Hofackerstr. 17
DE-63776 Mömbris
Tel.: 06029 995500"
392,393,50.092586,8.225327,"BFT Station
DKV-Nr: 3499568
Platter Str. 130
DE-65193 Wiesbaden
Tel.: 0611 1851035"
393,394,49.9876216,8.2669314,"ARAL Station
DKV-Nr: 0070010
Pariser Str. 2
DE-55131 Mainz
Tel.: 06131 573110"
394,395,50.216812,8.253978,"TotalEnergies Station
DKV-Nr: 0051008
Wiesbadener Str. 77
DE-65510 Idstein
Tel.: 06126 953888"
395,396,49.987739,8.266144,"ESSO Station
DKV-Nr: 0003038
Pariser Str. 1
DE-55131 Mainz
Tel.: 06131 52523"
396,397,50.070066,8.227395,"JET Station
DKV-Nr: 0018427
Schiersteiner Str. 54
DE-65187 Wiesbaden
Tel.: 0611 17449976"
397,398,49.980619,8.269937,"SHELL Station
DKV-Nr: 0004449
Geschwister-Scholl-Str. 10
DE-55131 Mainz
Tel.: 06131 51765"
398,399,49.831794,8.833873,"JET Station
DKV-Nr: 3418339
Darmstädter Str. 53
DE-64354 Reinheim
Tel.: 06162 85314"
399,400,49.831786,8.833936,"ESSO Station
DKV-Nr: 0003976
Darmstädter Str. 60
DE-64354 Reinheim
Tel.: 06162 2487"
400,401,49.997698,8.256555,"TotalEnergies Station
DKV-Nr: 0051406
Bingerstr. 27
DE-55131 Mainz
Tel.: 06131 1432888"
401,402,49.83823,8.50118,"ESSO Station
DKV-Nr: 3403281
Starkenburger Str. 1
DE-64560 Riedstadt Goddelau
Tel.: 06158 916934"
402,403,50.047215,8.231957,"SHELL Station
DKV-Nr: 3404549
Äppelallee 44
DE-65203 Wiesbaden
Tel.: 0611 607377"
403,404,50.224003,8.254632,"ED Station
DKV-Nr: 0068069
Rudolfstr. 7
DE-65510 Idstein
Tel.: 06126 953325"
404,405,50.047588,8.231258,"TotalEnergies Station
DKV-Nr: 3451309
Äppelallee 39
DE-65203 Wiesbaden
Tel.: 0611 6010537"
405,406,49.960854,9.080667,"ACCESS Station
DKV-Nr: 3451304
Taunusstr. 1
DE-63811 Stockstadt
Tel.: 060279795656"
406,407,49.859159,8.436599,"CALPAM Station
DKV-Nr: 0047170
Geinsheimer Str. 2
DE-64560 Riedstadt
Tel.: 06158 72967"
407,408,49.997823,8.253458,"TotalEnergies Station
DKV-Nr: 0045454
Saarstr. 6
DE-55122 Mainz
Tel.: 06131 381434"
408,409,50.077671,8.221315,"ARAL Station
DKV-Nr: 3475044
Dotzheimer Str. 93
DE-65197 Wiesbaden
Tel.: 0611 47027"
409,410,49.815156,8.620931,"TAMOIL Station
DKV-Nr: 0058030
Werner-von-Siemens-Str. 1
DE-64319 Pfungstadt
Tel.: 06157 911085"
410,411,49.971722,8.271439,"ESSO Station
DKV-Nr: 0003892
Neue Mainzer Str. 131
DE-55129 Mainz
Tel.: 06131 59566"
411,412,50.066681,8.222526,"ESSO Station
DKV-Nr: 0003864
Schiersteiner Str. 92
DE-65187 Wiesbaden
Tel.: 0611 812974"
412,413,49.935454,8.305466,"STAR Station
DKV-Nr: 0002477
Mainzer Str. 91
DE-55294 Bodenheim
Tel.: 06135 704002"
413,414,50.059825,8.221791,"TANKCENTER Station
DKV-Nr: 0045421
Erich-Ollenhauer-Str. 145
DE-65187 Wiesbaden
Tel.: 0611 843707"
414,415,50.082136,8.216389,"FREIE Station
DKV-Nr: 0051002
Klarenthaler Str. 44
DE-65197 Wiesbaden
Tel.: 0611 440787"
415,416,50.182659,9.13709,"AGIP Station
DKV-Nr: 0006324
Hanauer Landstr. 68
DE-63571 Gelnhausen
Tel.: 06051 68669"
416,417,50.383516,8.8828,"ARAL Station
DKV-Nr: 0070322
Hauptstr. 27
DE-61209 Echzell
Tel.: 06008 424"
417,418,50.02433,8.232209,"HEM Station
DKV-Nr: 0058016
Rheinallee 187
DE-55120 Mainz
Tel.: 06131 687124"
418,419,50.208625,9.12836,"HEM Station
DKV-Nr: 3498307
Am Dachberg 1
DE-63584 Gründau"
419,420,50.025829,8.229602,"AVIA XPRESS Station
DKV-Nr: 0090394
Rheinallee 120
DE-55120 Mainz
Tel.: 07441 539350"
420,421,50.062918,8.215917,"JET Station
DKV-Nr: 3418356
Erich-Ollenhauer-Str. 195
DE-65199 Wiesbaden
Tel.: 0611 809132"
421,422,50.06259,8.215885,"STAR Station
DKV-Nr: 0002471
Saarstr. 230
DE-65199 Wiesbaden
Tel.: 0611 9854440"
422,423,49.834727,8.484074,"ACCESS Station
DKV-Nr: 0051125
Römerstr. 1
DE-64560 Riedstadt
Tel.: 06158 184056"
423,424,49.81399,8.578506,"ARAL Station
Pfungstadt West
DKV-Nr: 3475085
A 67
DE-64319 Pfungstadt
Tel.: 06157 2912"
424,425,50.4026055,8.8198844,"ARAL Station
DKV-Nr: 0070782
Seestr. 34
DE-61200 Wölfersheim
Tel.: 06036 5204"
425,426,49.96431,9.097753,"TP24Automat
DKV-Nr: 0081448
Stockstadter Weg 2
DE-63741 Aschaffenburg"
426,427,49.964179,9.097817,"ROTH Station
DKV-Nr: 3498037
Stockstädter Weg 2-4
DE-63741 Aschaffenburg"
427,428,50.083359,9.155787,"ESSO Station
DKV-Nr: 0003955
Alzenauer Str. 16 a
DE-63776 Mömbris
Tel.: 06029 1427"
428,429,50.3827171,8.461024,"ESSO Station
DKV-Nr: 3403898
Frankfurter Str. 65
DE-61279 Grävenwiesbach
Tel.: 06086 9698833"
429,430,50.07605,8.208573,"TotalEnergies Station
DKV-Nr: 0045449
Dotzheimer Str. 184
DE-65197 Wiesbaden
Tel.: 0611 420626"
430,431,50.027176,8.223084,"ARAL Station
DKV-Nr: 0070641
Rheinallee 207
DE-55120 Mainz
Tel.: 06131 687011"
431,432,49.810635,8.577683,"SHELL Station
Pfungstadt Ost
DKV-Nr: 0050316
A 67
DE-64319 Pfungstadt
Tel.: 06157 3201"
432,433,50.170475,8.211639,"ARAL Station
DKV-Nr: 3475663
Limburger Str. 34
DE-65232 Taunusstein
Tel.: 06128 72462"
433,434,50.206576,9.13837,"SHELL Station
DKV-Nr: 0004835
Leipziger Str. 18
DE-63584 Gründau
Tel.: 06051 4003"
434,435,49.806156,8.60922,"AGIP Station
DKV-Nr: 0006335
Eberstädter Str. 115
DE-64319 Pfungstadt
Tel.: 06157 86567"
435,436,49.980498,9.116088,"REAL Station
DKV-Nr: 0018330
Horchstr. 120
DE-63741 Aschaffenburg
Tel.: 06021 26743"
436,437,50.41972,8.683625,"FREIE Station
Cardtank 24
DKV-Nr: 3498750
Büchnerstr. 1
DE-35510 Butzbach
Tel.: 06033 950900"
437,438,50.04363,8.21156,"CleanCar Station
DKV-Nr: 3498171
Äppelallee 112
DE-65203 Wiesbaden
Tel.: 0611 3354940"
438,439,50.020066,8.220558,"BFT Station
DKV-Nr: 3499573
Kreuzstr. 63
DE-55120 Mainz
Tel.: 06131 970959"
439,440,50.079332,8.200156,"ESSO Station
DKV-Nr: 0003632
Schönbergstr. 44a
DE-65199 Wiesbaden
Tel.: 0611 420428"
440,441,49.963789,8.253441,"TotalEnergies Station
DKV-Nr: 0051226
Dekan-Laist-Str. 56
DE-55129 Mainz
Tel.: 06131 9728871"
441,442,50.151634,8.199545,"STAR Station
DKV-Nr: 0002470
Platter Str. 86
DE-65232 Taunusstein
Tel.: 06128 85550"
442,443,49.807288,8.5640715,"ARAL Station
DKV-Nr: 0070209
Darmstädter Str. 2
DE-64319 Pfungstadt
Tel.: 06157 1587168"
443,444,49.980764,9.124446,"ESSO Station
DKV-Nr: 0003830
Hanauer Str. 98
DE-63741 Aschaffenburg
Tel.: 06021 23128"
444,445,49.804169,8.583348,"TotalEnergies Station
DKV-Nr: 3445380
Eschollbrücker Str. 47
DE-64319 Pfungstadt
Tel.: 061579390703"
445,446,49.92654,9.079691,"ARAL Station
DKV-Nr: 0010353
Aschaffenburger Str. 33
DE-63762 Großostheim
Tel.: 06026 9779501"
446,447,50.056526,8.198403,"AVIA Station
DKV-Nr: 0098981
Schönaustr. 78
DE-65201 Wiesbaden
Tel.: 0611 21693"
447,448,49.948238,8.260603,"JET Station
DKV-Nr: 0018475
Barcelona Allee 2
DE-55129 Mainz
Tel.: 06131 2758197"
448,449,50.425895,8.73751,"MENGIN Station
DKV-Nr: 0098941
Siemensstr. 8
DE-35519 Rockenberg
Tel.: 06403 7785999"
449,450,49.807275,8.825232,"ARAL Station
DKV-Nr: 3475351
Bahnhofstr. 80
DE-64401 Groß-Bieberau
Tel.: 06162 940614"
450,451,49.985738,9.135169,"TotalEnergies Station
DKV-Nr: 0045036
Schillerstr. 80
DE-63741 Aschaffenburg
Tel.: 06021 423279"
451,452,50.428428,8.673191,"ESSO Station
DKV-Nr: 0003630
Weiseler Str. 73
DE-35510 Butzbach
Tel.: 06033 2465"
452,453,50.1868815,9.1622433,"ARAL Station
DKV-Nr: 0010361
Gelnhäuser Str. 1
DE-63571 Gelnhausen
Tel.: 06051 68801"
453,454,49.980392,9.132106,"ARAL Station
DKV-Nr: 0070472
Hanauer Str. 64
DE-63739 Aschaffenburg
Tel.: 06021 27874"
454,455,50.00174,8.217521,"ESSO Station
DKV-Nr: 0003686
Kurt-Schumacher Str. 1 - 7
DE-55124 Mainz
Tel.: 06131 6007456"
455,456,50.2071472,9.1556755,"ELAN Station
DKV-Nr: 0051118
Hochstr. 23
DE-63571 Gelnhausen
Tel.: 06051 3323"
456,457,50.43008,8.68735,"TP24Automat
DKV-Nr: 0081111
Otto-Hahn-Str. 18
DE-35510 Butzbach"
457,458,49.987273,9.139997,"SHELL Station
DKV-Nr: 0004651
Schillerstr. 58
DE-63741 Aschaffenburg
Tel.: 06021 413658"
458,459,50.341236,9.030091,"ROTH Station
DKV-Nr: 3498027
Klosterstr. 2
DE-63683 Ortenberg"
459,460,50.2937603,8.2714229,"JET Station
DKV-Nr: 0018090
Frankfurter Str. 25
DE-65520 Bad Camberg
Tel.: 06434 903799"
460,461,50.367081,8.380675,"FREIE Station
Cardtank 24
DKV-Nr: 3498749
Weilburger Str. 20
DE-61276 Weilrod
Tel.: 06033 950900"
461,462,49.956768,9.121018,"ESSO Station
DKV-Nr: 3403007
Großostheimer Str. 183
DE-63741 Aschaffenburg
Tel.: 06021/4447439"
462,463,49.961481,9.126947,"AGIP Station
DKV-Nr: 3406357
Pappelweg 12
DE-63741 Aschaffenburg
Tel.: 06021 5840014"
463,464,50.282851,9.10846,"BFT Station
DKV-Nr: 3499566
An der Saline 16
DE-63654 Büdingen
Tel.: 06042 956435"
464,465,50.20594,9.163622,"ROTH Station
DKV-Nr: 3498020
Am Spitalacker 14
DE-63571 Gelnhausen"
465,466,50.284458,9.108401,"ESSO Station
DKV-Nr: 0003144
An der Saline 13
DE-63654 Büdingen
Tel.: 06042 2258"
466,467,50.284057,9.108884,"SHELL Station
DKV-Nr: 0004402
An der Saline 10
DE-63654 Büdingen
Tel.: 06042 68746"
467,468,49.868205,8.348553,"HEM Station
DKV-Nr: 0058081
Rheinallee 53
DE-55283 Nierstein
Tel.: 06133 5099994"
468,469,50.435231,8.68436,"BFT Station
DKV-Nr: 3498047
Philip-Reiss-Str. 6
DE-35510 Butzbach
Tel.: 06033 64767"
469,470,50.152779,8.180444,"TotalEnergies Station
DKV-Nr: 0021120
Aarstr. 212
DE-65232 Taunusstein
Tel.: 06128 982542"
470,471,49.9690824,8.2274079,"JET Station
DKV-Nr: 3418304
Haifa-Allee 1
DE-55128 Mainz
Tel.: 06131 363270"
471,472,50.436482,8.680959,"ARAL Station
DKV-Nr: 0010761
Griedeler Str. 70
DE-35510 Butzbach
Tel.: 06033 970722"
472,473,50.436509,8.681495,"TotalEnergies Station
DKV-Nr: 0051138
Griedeler Str. 72
DE-35510 Butzbach
Tel.: 06033 60763"
473,474,50.374464,8.38347,"FREIE Station
DKV-Nr: 3499730
Industriestr. 4-6
DE-65582 Diez
Tel.: 0643 260236"
474,475,49.813792,8.470014,"CALPAM Station
DKV-Nr: 0047043
Vorderstr. 44
DE-64589 Stockstadt
Tel.: 06158 84330"
475,476,50.001729,8.202903,"AVIA Station
DKV-Nr: 0099711
Lennebergstr. 1
DE-55124 Mainz
Tel.: 06131 5540960"
476,477,49.922203,8.265839,"TotalEnergies Station
DKV-Nr: 0051378
Am Kesseltal 4
DE-55129 Mainz
Tel.: 06136 954195"
477,478,50.296721,8.260104,"ELAN Station
DKV-Nr: 0021022
Bahnhofstr. 31 a
DE-65520 Bad Camberg
Tel.: 06434 8253"
478,479,49.85654,8.359263,"JET Station
DKV-Nr: 3418206
Hafenstr. 1
DE-55276 Oppenheim
Tel.: 06133 925139"
479,480,49.856501,8.359184,"ACCESS Station
DKV-Nr: 0021002
Hafenstr. 41
DE-55276 Oppenheim
Tel.: 06133 9427"
480,481,50.226635,8.200795,"SHELL Station
DKV-Nr: 3404044
Neukirchner Str. 32
DE-65510 Hünstetten
Tel.: 06126 9596052"
481,482,50.200412,9.177318,"SHELL Station
DKV-Nr: 0004553
Freigerichter Str. 6
DE-63571 Gelnhausen
Tel.: 06051 12817"
482,483,49.9769073,9.1530085,"AGIP Station
DKV-Nr: 0006054
Platanenallee 13
DE-63739 Aschaffenburg
Tel.: 06021 453208"
483,484,49.791644,8.821217,"ARAL Station
DKV-Nr: 0010302
Lichtenberger Str. 66
DE-64401 Groß-Bieberau
Tel.: 06162 931427"
484,485,49.987135,9.160023,"HESSOL Station
DKV-Nr: 0070488
Schönbornstr. 11
DE-63741 Aschaffenburg
Tel.: 06021 410332"
485,486,49.987228,9.161696,"SHELL Station
DKV-Nr: 3404582
Schönbornstr. 36
DE-63741 Aschaffenburg
Tel.: 06021 48323"
486,487,50.188515,9.185858,"HEM Station
DKV-Nr: 0058106
Lützelhäuser Weg 13
DE-63571 Gelnhausen
Tel.: 06051 888724"
487,488,50.054594,9.194242,"ARAL Station
DKV-Nr: 0010891
Kahlgrundstr. 137
DE-63776 Mömbris
Tel.: 06029 1654"
488,489,49.863284,8.332953,"TotalEnergies Station
DKV-Nr: 0051091
Boschstr. 2
DE-55283 Nierstein
Tel.: 06133 491802"
489,490,50.298589,8.248753,"HOYER Station
DKV-Nr: 0099127
Otto-Hahn-Str. 3
DE-65520 Bad Camberg
Tel.: 04262 799274"
490,491,49.96477,9.15119,"OMV Station
DKV-Nr: 0071536
Spessartstr. 74
DE-63743 Aschaffenburg
Tel.: 0602191724"
491,492,50.1410302,8.1605184,"SHELL Station
DKV-Nr: 3404490
Wiesbadener Str. 10
DE-65232 Taunusstein
Tel.: 06128 3229"
492,493,49.845234,8.36081,"ARAL Station
DKV-Nr: 3475340
Am Wattengraben 2
DE-55276 Oppenheim
Tel.: 0151 53873826"
493,494,50.427208,8.869947,"AVIA Station
DKV-Nr: 3434062
Niddaer Str. 1
DE-61200 Wölfersheim
Tel.: 0661 83910"
494,495,50.19535,9.193025,"RAIFFEISEN Station
DKV-Nr: 0099261
Lagerhausstr. 4
DE-63589 Linsengericht
Tel.: 06051 972720"
495,496,50.195089,9.19369,"RAIFFEISEN Station
DKV-Nr: 0099260
Gelnhäuser Str. 93
DE-63589 Linsengericht
Tel.: 06051 972722"
496,497,49.9698871,9.1629522,"ARAL Station
DKV-Nr: 0010367
Würzburger Str. 59
DE-63743 Aschaffenburg
Tel.: 06121 930563"
497,498,50.310452,8.252569,"SHELL Station
DKV-Nr: 0050567
Limburger Str. 185 - 187
DE-65520 Bad Camberg
Tel.: 06434 900075"
498,499,49.770993,8.645688,"AGIP Station
DKV-Nr: 0006334
Heidelberger Str. 35
DE-64342 Seeheim-Jugenheim
Tel.: 06257 962909"
499,500,50.140035,8.153417,"SB Station am Supermarkt
DKV-Nr: 0049207
Kleiststr. 2
DE-65232 Taunusstein-Hahn"
500,501,50.248309,8.194551,"CLASSIC Station
DKV-Nr: 0082109
Auf der Langwies 5
DE-65510 Hünstetten
Tel.: 04251 812235"
501,502,50.019198,8.169113,"ESSO Station
DKV-Nr: 0003484
Binger Str. 74
DE-55257 Budenheim
Tel.: 06139 6110"
502,503,50.300319,8.236586,"ARAL Station
Bad Camberg Ost
DKV-Nr: 0070567
A 3
DE-65520 Bad Camberg
Tel.: 06434 6568"
503,504,50.433345,8.494218,"BFT Station
DKV-Nr: 3498975
Weiperfeldener Str. 4
DE-35647 Waldsolms
Tel.: 0172 7687877"
504,505,50.301382,8.234843,"SHELL Station
Bad Camberg West
DKV-Nr: 0004566
A 3
DE-65520 Bad Camberg
Tel.: 06434 7039"
505,506,49.959196,8.200484,"AGIP Station
DKV-Nr: 0006327
Hindemithstr. 6
DE-55127 Mainz
Tel.: 06131 71522"
506,507,49.913768,9.12288,"ARAL Station
DKV-Nr: 0010719
Am Knückel 1
DE-63843 Niedernberg
Tel.: 06027 401675"
507,508,50.455841,8.728739,"ESSO Station
DKV-Nr: 0003546
Butzbacher Str. 26
DE-35516 Münzenberg
Tel.: 06033 60139"
508,509,50.0334,8.15752,"SB Station
DKV-Nr: 0050340
Hauptstr. 14 a
DE-65396 Walluf
Tel.: 06123 990336"
509,510,49.962613,9.169121,"CALPAM Station
DKV-Nr: 0047013
Sälzerweg 19
DE-63743 Aschaffenburg
Tel.: 06021 585558"
510,511,50.45763,8.736475,"FREIE Station
DKV-Nr: 0098122
Am Römerhof 2
DE-35516 Münzenberg
Tel.: 06033 9509029"
511,512,49.983739,8.177215,"ESSO Station
DKV-Nr: 3403863
Kurmainzstr. 19
DE-55126 Mainz
Tel.: 06131 472087"
512,513,49.93737,8.210108,"ESSO Station
DKV-Nr: 0003980
Pariser Str. 53
DE-55270 Klein-Winternheim
Tel.: 06136 88243"
513,514,50.201343,9.209403,"ESSO Station
DKV-Nr: 0003669
Barbarossastr. 66
DE-63571 Gelnhausen
Tel.: 06051 2092"
514,515,49.961439,9.177961,"ARAL Station
DKV-Nr: 3470059
Würzburger Str. 190
DE-63743 Aschaffenburg
Tel.: 06021 31000"
515,516,49.983189,8.17084,"TotalEnergies Station
DKV-Nr: 0045043
Flugplatzstr. 26
DE-55126 Mainz
Tel.: 06131 40805"
516,517,50.46166,8.584694,"BELL OIL Station
DKV-Nr: 0010892
Hauptstr. 62
DE-35428 Langgöns
Tel.: 06447 887360"
517,518,50.005105,9.211119,"ARAL Station
DKV-Nr: 0010424
Hauptstr. 163
DE-63768 Hösbach
Tel.: 06021 8525180"
518,519,49.91716,9.148109,"CALPAM Station
DKV-Nr: 0047036
Bahnhofstr. 66
DE-63834 Sulzbach
Tel.: 06028 9985377"
519,520,49.774506,8.87338,"SHELL Station
DKV-Nr: 0004577
An der Hornsmühle 1
DE-64395 Brensbach
Tel.: 06161 415"
520,521,49.964078,9.189875,"JET Station
DKV-Nr: 0018039
Industriestr.-Ost 5
DE-63808 Haibach
Tel.: 06021 69095"
521,522,49.7537036,8.6108315,"SHELL Station
DKV-Nr: 0004548
Zwingenberger Str. 6
DE-64404 Bickenbach
Tel.: 06257 903392"
522,523,49.751659,8.631154,"AGIP Station
DKV-Nr: 0006332
Zwingenberger Str. 25
DE-64342 Seeheim-Jugenheim
Tel.: 06257 903650"
523,524,49.769368,8.495479,"SHELL Station
DKV-Nr: 3404598
Robert-Bunsen-Str. 54
DE-64579 Gernsheim
Tel.: 06258 941949"
524,525,49.76963,8.49324,"BFT Station
DKV-Nr: 3499817
Robert-Bunsen-Str. 46
DE-64579 Gernsheim
Tel.: 06204 9776440"
525,526,50.005984,9.221038,"SHELL Station
DKV-Nr: 3404679
Industriestr. 1
DE-63768 Hösbach
Tel.: 06021 599031"
526,527,49.964876,9.19825,"CLASSIC Station
DKV-Nr: 0082074
Würzburger Str. 75
DE-63808 Haibach
Tel.: 06021 69931"
527,528,49.909132,9.151236,"OIL! Station
DKV-Nr: 3474089
Bahnhofstr. 86
DE-63834 Sulzbach am Main"
528,529,50.082147,9.246342,"AGIP Station
DKV-Nr: 3406383
Aschaffenburger Str. 42
DE-63825 Schöllkrippen"
529,530,49.815163,9.011466,"ELAN Station
DKV-Nr: 0051036
Höchster Str. 33
DE-64747 Breuberg
Tel.: 06163 3359"
530,531,50.054165,8.121014,"STAR Station
DKV-Nr: 0002479
Mühlbergweg 1
DE-65344 Eltville am Rhein
Tel.: 06123 72836"
531,532,50.40858,9.013189,"ARAL Station
DKV-Nr: 0070784
Raun 112
DE-63667 Nidda
Tel.: 06043 2456"
532,533,50.056278,8.119449,"ARAL Station
DKV-Nr: 0070666
Schlangenbader Str. 8
DE-65344 Eltville am Rhein
Tel.: 06123 71407"
533,534,50.209208,9.234617,"AGIP Station
DKV-Nr: 3406351
Leipziger Allee 40
DE-63571 Gelnhausen
Tel.: 06051 9711372"
534,535,49.747085,8.591802,"SHELL Station
Alsbach West
DKV-Nr: 0004797
A 5
DE-64665 Alsbach-Hähnlein
Tel.: 06257 3922"
535,536,50.338353,8.227065,"AVIA Station
DKV-Nr: 0098985
Haintchener Str. 3
DE-65618 Selters (Taunus)
Tel.: 06483 806103"
536,537,49.9076339,8.1992026,"SHELL Station
DKV-Nr: 0004060
Pariser Str. 131
DE-55268 Nieder-Olm
Tel.: 06136 2688"
537,538,50.00177,8.12991,"BFT Station
DKV-Nr: 3499814
Budenheimer Weg 69
DE-55262 Heidesheim
Tel.: 06204 9776440"
538,539,49.907277,8.199052,"ARAL Station
DKV-Nr: 3470045
Pariser Str. 142
DE-55268 Nieder-Olm
Tel.: 06136 2201"
539,540,50.4200643,9.0091715,"TotalEnergies Station
DKV-Nr: 0051285
Hoherodskopfstr. 2
DE-63667 Nidda
Tel.: 06043 7031"
540,541,49.759451,8.483698,"OIL! Station
DKV-Nr: 0074016
Mainzer Str. 22
DE-64579 Gernsheim
Tel.: 06258 3035"
541,542,50.0241356,8.116059,"ARAL Station
DKV-Nr: 3475327
Erbacher Str. 2
DE-65343 Eltville am Rhein
Tel.: 06123 2483"
542,543,49.795336,8.998887,"JET Station
DKV-Nr: 3418155
Erbacher Str. 57
DE-64739 Höchst im Odenwald
Tel.: 06163 912109"
543,544,50.434095,8.374488,"TotalEnergies Station
DKV-Nr: 3451287
Weilstr. 112
DE-35789 Weilmünster
Tel.: 06472 8313603"
544,545,49.913223,8.177658,"SHELL Station
DKV-Nr: 3404607
Am Giener 25
DE-55268 Nieder-Olm
Tel.: 06136 922080"
545,546,49.73664,8.566257,"CALPAM Station
DKV-Nr: 0047044
Gernsheimer Str. 92
DE-64665 Alsbach
Tel.: 06257 2511"
546,547,50.467421,8.89708,"HESSOL Station
DKV-Nr: 0010988
Friedberger Str. 22
DE-35410 Hungen
Tel.: 06402 8093512"
547,548,50.492788,8.648804,"FREIE Station
DKV-Nr: 3498768
Perchstetten 4 - 6
DE-35428 Langgöns
Tel.: 06403 5018"
548,549,49.729491,8.609609,"ELAN Station
DKV-Nr: 0051180
Darmstädter Str. 44
DE-64673 Zwingenberg
Tel.: 06251 71746"
549,550,50.002405,8.109219,"AGIP Station
DKV-Nr: 3406413
A 60
DE-55262 Heidesheim am Rhein
Tel.: 06132 56539"
550,551,50.496231,8.648697,"MENGIN Station
DKV-Nr: 0098939
Mandlerweg 1
DE-35428 Langgöns
Tel.: 06403 7785990"
551,552,50.149114,8.082021,"CALPAM Station
DKV-Nr: 0047028
Bahnhofstr. 35
DE-65307 Bad Schwalbach
Tel.: 06124 7789619"
552,553,49.777575,8.371378,"OIL! Station
DKV-Nr: 0074150
Alsheimer Str. 10
DE-67578 Gimbsheim
Tel.: 06249 4289"
553,554,50.309616,8.160662,"SHELL Station
DKV-Nr: 0050568
Hainbuchenstr. 1
DE-65597 Hünfelden-Kirberg
Tel.: 06438 2224"
554,555,50.501162,8.675337,"ROTH Station
DKV-Nr: 3498036
Leihgesterner Str. 19
DE-35428 Langgöns"
555,556,50.009949,9.278356,"SHELL Station
DKV-Nr: 3404759
Hauptstr. 89
DE-63846 Laufach
Tel.: 06093 500"
556,557,50.333607,9.200492,"AVIA XPRESS Station
DKV-Nr: 3434068
Wehrtbornstr. 60
DE-63654 Wolferborn
Tel.: 0661 83910"
557,558,49.846631,9.151493,"ARAL Station
DKV-Nr: 0070348
Römerstr. 98
DE-63785 Obernburg am Main
Tel.: 06022 72033"
558,559,50.492095,8.475936,"MENGIN Station
DKV-Nr: 0099829
Steuterweg 23
DE-35641 Schöffengrund
Tel.: 06403 7785999"
559,560,49.980906,9.275288,"TotalEnergies Station
DKV-Nr: 3445014
Am Heerbach 1
DE-63857 Waldaschaff
Tel.: 06095 3373"
560,561,49.855946,9.168043,"ARAL Station
DKV-Nr: 3475021
Im Höning 22
DE-63820 Elsenfeld
Tel.: 06022 5062265"
561,562,49.837387,9.143573,"BFT Station
DKV-Nr: 3499571
Miltenberger Str. 13 a
DE-63785 Obernburg
Tel.: 06022 1257"
562,563,50.504911,8.832262,"ROTH Station
DKV-Nr: 3498022
Hungener Str. 73
DE-35423 Lich"
563,564,49.901414,9.221258,"AVIA Station
DKV-Nr: 0023112
Hauptstr. 110
DE-63849 Leidersbach
Tel.: 06028 4482"
564,565,49.707036,8.617702,"JET Station
DKV-Nr: 3418188
Darmstädter Str. 238
DE-64625 Bensheim
Tel.: 06251 789015"
565,566,49.78826,9.0653,"AVIA Station
DKV-Nr: 3434050
Mümlingstr. 70
DE-64750 Lützelbach
Tel.: 06165 1305"
566,567,49.722502,8.868198,"ARAL Station
DKV-Nr: 0010926
Siegfriedstr. 64
DE-64385 Reichelsheim
Tel.: 06164 1214"
567,568,49.856693,9.175832,"ROTH Station
DKV-Nr: 3498039
Daimlerring 22
DE-63839 Kleinwallstadt
Tel.: 06483 7703"
